通用名,商品名称,规格,箱规,国药准字,厂家,供应商,是否有活动
 蓝科肤宁 医用愈肤生物膜 水剂活性敷料    50ml, ,50ml,10  瓶  ,吉食药监械（准）字2014第2640138号 ,蓝科恒业医疗科技（长春）有限公司 ,广州至参医药贸易有限公司,无
 医用退热贴（成人用）    6+2片, ,6+2片,48  盒  ,皖合械备20170016号 ,合肥小林日用品有限公司 ,广州至参医药贸易有限公司,无
 万通筋骨贴    7cm*10cm*6片, ,7cm*10cm*6片,1  盒  ,吉卫健用字[2015]第016号 ,通化万通药业股份有限公司 ,梅州振佳新特药有限公司,无
 壳聚糖保妇康凝胶    3g*3支, ,3g*3支,200  盒  ,吉械注准20152640172 ,吉林省盛赛医疗器械有限公司 ,安徽华源盛铭药业有限公司,无
 万通筋骨贴    7cm*10cm*6片, ,7cm*10cm*6片,240  盒  ,吉卫健用字[2015]第016号 ,通化万通药业股份有限公司 ,山东奥瑞森医药有限公司,无
 医用退热贴    5cm*12cm片*3袋, ,5cm*12cm片*3袋,100  盒  ,湘岳械备20140001号 ,岳阳今华医疗器械有限公司 ,惠州市方舟药业有限公司,无
 滋硕百草养目 舒目冷敷凝露    10ml, ,10ml,500  支  ,陕渭械备20170006 ,陕西秦石药业有限公司 ,广东扬帆药业有限公司,无
新康泰克通气鼻贴(肤色) 新康泰克通气鼻贴(肤色)    ：10贴,新康泰克通气鼻贴(肤色) ,：10贴,1  盒  ,津食药监械(准)字2014第2660004号 ,中美天津史克制药有限公司 ,广东都市百姓药业有限公司,无
 创福康胶原敷贴料    5片, ,5片,60  盒  ,粤械注准20172640686 ,广州创尔生物技术股份有限公司 ,广州至参医药贸易有限公司,无
 医用退热贴（成人用）    4片, ,4片,48  盒  ,皖合械备20170016号 ,合肥小林日用品有限公司 ,广州至参医药贸易有限公司,无
 小儿腹泻贴    50mm*70mm*4片, ,50mm*70mm*4片,1  盒  ,湘岳食药监械(准)字2014第1640018号 ,岳阳今华医疗器械有限公司 ,广东康之家药业有限公司,无
 滋硕百草养目 舒目冷敷凝露    10ml, ,10ml,1  支  ,陕渭械备20170006 ,陕西秦石药业有限公司 ,深圳市同兴泰医药有限公司,无
无纺布型 压敏胶带    1.25*910*24,无纺布型 ,1.25*910*24,1  盒  ,鲁青械备20140018号 ,青岛海诺生物工程有限公司 ,佛山市名澳医药有限公司,无
 （膏剂）蓝润医用愈肤生物膜    20g, ,20g,10  盒  ,吉食药监械准字2014第2640137号 ,蓝科恒业医疗科技有限公司 ,广州至参医药贸易有限公司,无
 一次性使用消毒棉棒（乙醇）    20支/盒, ,20支/盒,240  盒  ,沪械准注20152640729 ,上海利康消毒高科技有限公司 ,广州至参医药贸易有限公司,无
 医用退热贴（婴儿用）    4片, ,4片,48  盒  ,皖合械备20170016号 ,合肥小林日用品有限公司 ,广州至参医药贸易有限公司,无
 医用退热贴（婴儿用）专供    12片, ,12片,24  盒  ,皖合械备20170016号 ,合肥小林日用品有限公司 ,广州至参医药贸易有限公司,无
 压敏医用胶带（透气型）    20cm*1000cm, ,20cm*1000cm,40  盒  ,浙金械备20150021号 ,金华市景迪医疗用品有限公司 ,广州至参医药贸易有限公司,无
艾条 艾条    18毫米*200毫米*10支,艾条 ,18毫米*200毫米*10支,100  盒  ,豫健准字[2015]第0241号 ,南阳仙草药业有限公司 ,广东扬帆药业有限公司,无
 医用输液贴    70mm*35mm*200贴, ,70mm*35mm*200贴,100  盒  , ,青岛海诺生物工程有限公司 ,黑龙江省佳瑞宝医药有限责任公司,无
 医用退热贴（婴儿用）    12片, ,12片,24  盒  ,皖合械备20170016号 ,合肥小林日用品有限公司 ,广州至参医药贸易有限公司,无
新康泰克通气鼻贴（透明） 新康泰克通气鼻贴（透明）    ：10贴,新康泰克通气鼻贴（透明） ,：10贴,1  盒  ,津食药监械(准)字2014第2660004号 ,中美天津史克制药有限公司 ,成都拜欧药业股份有限公司,有
一正痛消贴膏 一正痛消贴膏    ：10贴（7cm*10cm,一正痛消贴膏 ,：10贴（7cm*10cm,160  盒  ,吉四食药监械（准）字2011第1260001号 ,一正集团吉林省医药科技实业有限公司 ,成都拜欧药业股份有限公司,有
 医用退热贴    110mm*40mm*2片, ,110mm*40mm*2片,1  盒  ,粤禅械备201500029号 ,佛山兵兵退热贴有限公司 ,黑龙江省华源医药股份有限公司,有
伤湿止痛膏 伤湿止痛膏    5cm*6.5cm*4贴*50袋,伤湿止痛膏 ,5cm*6.5cm*4贴*50袋,50  盒  ,国药准字Z42020233 ,黄石市力康药业有限公司 ,武汉创元医药生物有限公司,有
新康泰克通气鼻贴(肤色) 新康泰克通气鼻贴(肤色)    ：10贴,新康泰克通气鼻贴(肤色) ,：10贴,48  盒  ,津食药监械(准)字2014第2660004号 ,中美天津史克制药有限公司 ,成都拜欧药业股份有限公司,有
君元沉香山隔物灸热敷灵 君元沉香山隔物灸热敷灵    1贴/盒,君元沉香山隔物灸热敷灵 ,1贴/盒,1  盒  ,粤食药监械准字2012第2640354号 ,广东君元医疗器械有限公司 ,佛山健多多医疗器械有限公司,有
 风湿理疗贴    4贴, ,4贴,1  盒  , ,贵州心意药业有限责任公司 ,重庆赛力君安医药有限公司,有
医用退热贴 医用退热贴    ：2贴,医用退热贴 ,：2贴,1  盒  ,粤珠械备20150052号 ,珠海国佳新材股份有限公司 ,四川省优胜美特医药有限公司,有
 奥狮卡 医用退热贴    5cm*12cm*3片/盒, ,5cm*12cm*3片/盒,100  盒  ,粤穗械备20160003号 ,广州迪氏药业有限公司 ,湛江市弘安药业有限公司,有
鸡眼处理工具盒正信堂 鸡眼处理工具盒    17mm*60mm*6贴,鸡眼处理工具盒正信堂 ,17mm*60mm*6贴,1  盒  ,赣樟食药监械（准）字2014第1640188号 ,江西城北实业有限公司 ,成都拜欧药业股份有限公司,有
雷火灸雪莲维要 雷火灸    ：70mm*90mm,雷火灸雪莲维要 ,：70mm*90mm,1  盒  ,新食药监械（准）字2014第2260189号 ,新疆雪莲维药生物工程有限公司 ,成都拜欧药业股份有限公司,有
通气鼻贴（儿童） 通气鼻贴（儿童）    ：8贴,通气鼻贴（儿童） ,：8贴,48  盒  ,津食药监械(准)字2014第2660004号 ,中美天津史克制药有限公司 ,成都拜欧药业股份有限公司,有
颈肩腰腿痛型医用冷敷贴 颈肩腰腿痛型医用冷敷贴    90毫米*120毫米*2贴*4袋,颈肩腰腿痛型医用冷敷贴 ,90毫米*120毫米*2贴*4袋,1  盒  ,鲁菏械备20150028 ,山东皇圣堂药业有限公司 ,广州市巨孚达医药有限公司,有
 一正痛消贴膏    7cm*10cm*10片, ,7cm*10cm*10片,160  盒  ,吉卫健用字[2015]第018号 ,一正集团吉林省医药科技实业有限公司 ,湖南同安医药有限公司,有
 医用退热贴    2贴*2袋, ,2贴*2袋,1  盒  , ,武汉璟泓万方堂医药科技股份有限公司 ,黑龙江省华源医药股份有限公司,有
伤湿止痛膏 伤湿止痛膏    5cm*6.5cm*4贴*50袋,伤湿止痛膏 ,5cm*6.5cm*4贴*50袋,50  盒  ,国药准字Z42020233 ,黄石市力康药业有限公司 ,黑龙江省华源医药股份有限公司,有
远红外理疗贴 远红外理疗贴    95毫米*130毫米*1贴*4袋,远红外理疗贴 ,95毫米*130毫米*1贴*4袋,1  盒  ,YZB/鲁0216-2009 ,山东皇圣堂药业有限公司 ,广州市巨孚达医药有限公司,有
艾条 艾条    18毫米*200毫米*10支,艾条 ,18毫米*200毫米*10支,100  盒  ,豫健准字[2015]第0241号 ,南阳仙草药业有限公司 ,广州市巨孚达医药有限公司,有
 邦鼻舒 高效单体银鼻炎抗菌喷剂    15ml*1瓶/盒, ,15ml*1瓶/盒,100  盒  ,吉械注准20152640200 ,吉林邦安宝医用设备有限公司 ,湛江市弘安药业有限公司,无
伤湿止痛膏 伤湿止痛膏    5cm*6.5cm*4贴*50袋,伤湿止痛膏 ,5cm*6.5cm*4贴*50袋,50  盒  ,国药准字Z42020233 ,黄石市力康药业有限公司 ,岳阳康尔医药有限公司,无
 解热贴(成人型)    6片, ,6片,48  盒  ,国食药监械(进)字2011第1583744号 ,久光制药株式会社 ,广东扬帆药业有限公司,无
 （面膜）蓝科肤宁医用愈肤生物膜    3片, ,3片,10  盒  ,吉食药监械（准）字2014第2640138号 ,蓝科恒业医疗科技（长春）有限公司 ,广州至参医药贸易有限公司,无
 医用退热贴    2贴*2袋, ,2贴*2袋,100  盒  , ,武汉璟泓万方堂医药科技股份有限公司 ,武汉启元医药有限公司,无
 儿童感冒咳嗽理疗贴    60mm*60mm*4片, ,60mm*60mm*4片,1  盒  ,黔械注准20152260005 ,贵州苗通生物医药开发有限公司 ,深圳市同兴泰医药有限公司,无
 万通筋骨贴    7cm*10cm*6片, ,7cm*10cm*6片,240  盒  ,吉卫健用字[2015]第016号 ,通化万通药业股份有限公司 ,湖北鼎丰康医药有限公司,无
 征途晕车贴(耳后贴)    2.5cm*4片, ,2.5cm*4片,1  盒  ,Q-ZK006-2013 ,江西樟树市正康医药生物科技有限公司 ,深圳市同兴泰医药有限公司,无
 晕车贴    1片*2袋, ,1片*2袋,600  盒  ,川资阳食药监械(准)字2011第1640021号 ,四川省乐至贵均卫生材料有限公司 ,武汉红运堂药业有限公司,无
 通气鼻贴(新康泰克)    10片透明型(标准), ,10片透明型(标准),48  盒  ,津食药监械(准)字2010第1640007号 ,中美天津史克制药有限公司 ,武汉红运堂药业有限公司,无
 晕车贴    4贴, ,4贴,600  盒  ,QB/445200111374 ,广东合纵医药器械有限公司 ,四川仁通医药有限公司,无
 晕车贴    2片, ,2片,1  盒  ,粤湛食药监械(准)字2008第1640001号 ,海南宝元堂保健品有限公司 ,深圳市同兴泰医药有限公司,无
 万通筋骨贴    7cm*10cm*10片, ,7cm*10cm*10片,1  盒  ,吉通械备20150009 ,通化万通药业股份有限公司 ,成都拜欧药业股份有限公司,无
 医用退热贴（儿童用）    12片, ,12片,24  盒  ,皖合械备20170016号 ,合肥小林日用品有限公司 ,广州至参医药贸易有限公司,无
