供应商名称,商品名称,生产厂家,销售价,有效期,规格,销量
采药易,史克肠虫清 阿苯达唑片,中美天津史克制药有限公司,12.45,2022.11.24,0.2g*10片(薄膜衣),31148
采药易,敏新 头孢泊肟酯片,浙江京新药业股份有限公司,7.80,2021.01.30,0.1g*6片,26501
采药易,山东新时代 鼻渊通窍颗粒,山东新时代药业有限公司,17.99,2020.09.30,15g*10袋,57302
采药易,山东新时代 鼻渊通窍颗粒,山东新时代药业有限公司,15.98,2020.09.30,15g*10袋,57527
采药易,英太青 双氯芬酸钠缓释胶囊,中国药科大学制药有限公司,21.38,2020.08.28,50mg*20粒,25458
采药易,逸舒 盐酸雷尼替丁胶囊,广东逸舒制药股份有限公司,6.80,2020.07.29,20粒,22906
采药易,达力芬 头孢克肟颗粒,国药集团致君(深圳)制药有限公司,9.00,2021.06.30,50mg*6袋,55073
采药易,三花大唐 皮炎宁酊 复方醋酸氟轻松酊,内蒙古大唐药业股份有限公司,33.50,2020.12.08,50ml,13053
采药易,白云山 消炎镇痛膏,广州白云山制药股份有限公司白云山何济公制药厂,2.78,2020.10.31,4cm*6cm*10贴,35528
采药易,艾纳香 咽立爽口含滴丸,贵州黄果树立爽药业有限公司,15.20,2020.11.30,0.025g*50丸,26538
采药易,马应龙 麝香痔疮栓,马应龙药业集团股份有限公司,12.99,2020.10.31,1.5g*6粒,13449
采药易,地奥 地榆升白片,成都地奥集团天府药业股份有限公司,25.98,2020.05.31,0.1g*20片*2板,24519
采药易,999 小儿止咳糖浆,华润三九(郴州)制药有限公司,8.00,2020.11.30,120ml,13071
采药易,压氏达 苯磺酸氨氯地平片,华润赛科药业有限责任公司,15.80,2021.10.31,5mg*7片,14446
采药易,可定 瑞舒伐他汀钙片,阿斯利康制药有限公司,53.80,2021.06.30,10mg*7片,58021
采药易,中联 熊胆痔疮膏,国药集团武汉中联四药药业有限公司,9.00,2019.06.30,3g*3支,1254
采药易,康臣 尿毒清颗粒(无糖型),康臣药业(内蒙古)有限责任公司,61.09,2021.12.31,5g*15袋,20600
采药易,拜复乐 盐酸莫西沙星片,拜耳医药保健有限公司,105.00,2021.09.02,400mg*3片,13391
采药易,爱无忧 左炔诺孕酮片,北京法莫斯达制药科技有限公司,9.90,2020.02.28,1.5mg*1片,15695
采药易,江西德成 红霉素软膏,江西德成制药有限公司,3.00,2021.02.28,20g,27928
采药易,达美康 格列齐特缓释片,施维雅(天津)制药有限公司,48.50,2021.05.31,30mg*30片,36500
采药易,哈尔滨圣泰 小儿热速清颗粒,哈尔滨圣泰生物制药有限公司,6.00,2021.04.30,2g*6袋,25213
采药易,成都地奥 地奥心血康胶囊,成都地奥制药集团有限公司,12.98,2020.10.14,0.1g*10s*2板,32592
采药易,辽源誉隆 脑安胶囊,辽源誉隆亚东药业有限责任公司,22.50,2021.01.31,0.4g*20粒,23659
采药易,彼洛平 苯磺酸氨氯地平片,广东彼迪药业有限公司,7.60,2021.01.19,5mg*14片,12423
采药易,白云山 复方丹参片,广州白云山和记黄埔中药有限公司,8.90,2021.05.31,60片,25220
采药易,999 皮炎平 复方醋酸地塞米松乳膏,华润三九医药股份有限公司,11.50,2021.10.31,30g,22037
采药易,利培 厄贝沙坦氢氯噻嗪分散片,江苏万高药业股份有限公司,10.20,2020.11.30,150mg:12.5mg*7片,0
采药易,迪瑞 氯霉素滴眼液,长春迪瑞制药有限公司,1.98,2019.12.19,8ml:20mg,21568
采药易,葛仙翁 消炎退热颗粒,桂林葛仙翁药业有限公司,4.90,2021.01.31,10g*16袋,11360
采药易,众生 清热祛湿颗粒,广东众生药业股份有限公司,13.52,2021.08.07,10g*20袋,43064
采药易,葵花 胃康灵胶囊,黑龙江葵花药业股份有限公司,15.56,2021.09.30,0.4g*24s,30247
采药易,广东在田 腹可安片,广东在田药业有限公司,1.80,2020.12.31,24s,11875
采药易,敬修堂 喉症丸,广州白云山敬修堂药业股份有限公司,4.90,2020.07.31,60粒*2瓶,8038
采药易,凉桑牌胖大海糖(摩音),江西草珊瑚药业有限公司,5.80,2021.01.03,1.5g*16粒,13552
采药易,河南天方 尼可地尔片,天方药业有限公司,16.60,2020.10.31,5mg*24片,0
采药易,新和成 红霉素软膏,福元药业有限公司,1.62,2024.01.31,10g,11473
采药易,亚宝 复方罗布麻片Ⅰ,亚宝药业集团股份有限公司,7.30,2020.07.31,100片,9147
采药易,润舒 氯霉素滴眼液,山东博士伦福瑞达制药有限公司,7.98,2019.12.19,5ml:12.5mg,19479
采药易,中一 三七化痔丸,广州白云山中一药业有限公司,27.80,2021.02.28,30g,5037
采药易,立效 止嗽立效丸,山西华康药业股份有限公司,8.50,2021.12.31,6g*6袋,13616
采药易,欣然 硝苯地平控释片,上海现代制药股份有限公司,29.30,2021.12.31,30mg*12片,9146
采药易,浙江华海 倍怡 氯沙坦钾片,浙江华海药业股份有限公司,24.50,2020.04.30,50mg*14片,7297
采药易,白云山 一力 咳特灵片,广州白云山医药集团股份有限公司白云山制药总厂,10.16,2020.11.30,100片,5269
采药易,富露施 乙酰半胱氨酸颗粒,海南赞邦制药有限公司,13.50,2021.11.30,0.1g*10袋,8300
采药易,江苏黄河 牙周康 甲硝唑芬布芬胶囊,江苏黄河药业股份有限公司,4.80,2020.12.31,100mg:75mg*12粒,16908
采药易,万艾可 枸橼酸西地那非片,辉瑞制药有限公司,395.00,2023.06.30,100mg*5片,9783
采药易,葵花 护肝片,黑龙江葵花药业股份有限公司,24.45,2021.10.31,0.35g*100片(糖衣片),18241
采药易,乐普药业 帅能 复方甘草酸苷片,乐普药业股份有限公司,12.50,2020.10.30,30片,30791
采药易,赛乐林 罗红霉素胶囊,珠海联邦制药股份有限公司中山分公司,6.20,2020.12.31,0.15g*12粒,13182
采药易,中一 腹可安片,广州白云山中一药业有限公司,5.47,2021.05.31,0.34g*24片,13259
采药易,补佳乐 戊酸雌二醇片,拜耳医药保健有限公司广州分公司,33.80,2023.06.06,1mg*21片,54487
采药易,明兴 清开灵颗粒,广州白云山明兴制药有限公司,18.80,2021.05.31,10g*20袋,7028
采药易,彼压洛 马来酸依那普利片,广东彼迪药业有限公司,7.28,2021.01.09,10mg*20片,15833
采药易,中发 业锐 冠心丹参滴丸,中发实业集团业锐药业有限公司,23.30,2021.06.30,0.04g*150丸,20011
采药易,鲁南厚普 小儿消积止咳口服液,鲁南厚普制药有限公司,42.00,2021.02.28,10ml*10支,14852
采药易,天安堂 盐酸二甲双胍肠溶片,北京京丰制药集团有限公司,8.50,2020.12.25,0.25g*100片,13187
采药易,卡双平 吡格列酮二甲双胍片,杭州中美华东制药有限公司,43.80,2020.11.30,15mg:500mg*14片,14389
采药易,联环尔定 非洛地平片,江苏联环药业股份有限公司,10.50,2021.09.30,5mg*12片,3760
采药易,皮康王 复方酮康唑软膏,滇虹药业集团股份有限公司,8.00,2020.11.20,7g,4498
采药易,珍德 曲安奈德鼻喷雾剂,江西珍视明药业有限公司,12.50,2022.05.31,6ml:6.6mg(55ug*120揿),29299
采药易,逸舒 盐酸左氧氟沙星胶囊,广东逸舒制药股份有限公司,2.03,2021.01.03,0.1g*12粒,13229
采药易,中联 熊胆痔疮膏,国药集团武汉中联四药药业有限公司,8.80,2020.06.30,10g,11946
采药易,双飞人爽水,双飞人制药股份有限公司,26.80,2023.11.30,50ml,14373
采药易,孔孟 栀子金花丸,山东孔圣堂制药有限公司,7.98,2022.02.26,9g*10袋,11228
采药易,孔孟 龙胆泻肝丸,山东孔圣堂制药有限公司,5.40,2021.03.08,6g*10袋,6677
采药易,迪康 人工牛黄甲硝唑胶囊,重庆迪康长江制药有限公司,3.38,2021.12.27,24粒,43065
采药易,江西海尔思 板蓝根颗粒,江西海尔思药业股份有限公司,5.50,2020.12.31,10g*20袋,2341
采药易,湖北济安堂 泮托拉唑钠肠溶片,湖北济安堂药业股份有限公司,5.85,2020.12.31,40mg*7片,1252
采药易,万通 复方金钱草颗粒,广西万通制药有限公司,18.90,2020.08.31,10g*10袋,68
采药易,西安迪赛 爽宁 口腔溃疡含片,西安迪赛生物药业有限责任公司,5.90,2020.09.30,0.3g*6片*2板,3524
采药易,安康信 依托考昔片,杭州默沙东制药有限公司,42.80,2021.06.10,60mg*5s,9335
采药易,药信 蒲地蓝消炎片,安徽济人药业有限公司,4.60,2020.10.31,48片,19033
采药易,北京天衡 氢溴酸右美沙芬片,北京天衡药物研究院南阳天衡制药厂,4.99,2020.12.31,24片,1210
采药易,依伦平 厄贝沙坦氢氯噻嗪片,南京正大天晴制药有限公司,20.80,2021.01.31,150mg:12.5mg*7片,0
采药易,悉君宁 坎地沙坦酯片,广州白云山天心制药股份有限公司,7.82,2021.01.31,4mg*14片,18963
采药易,一禾 二天油,广东一禾药业有限公司,5.70,2021.09.30,9ml,1426
采药易,盐酸左氧氟沙星滴眼液,广东宏盈科技有限公司,1.78,2020.11.03,5ml,10201
采药易,金花 转移因子口服溶液,金花企业(集团)股份有限公司西安金花制药厂,6.98,2020.06.30,10ml*5支,2380
采药易,利来客 替米沙坦片,东芝堂药业(安徽)有限公司,7.96,2021.01.31,40mg*36片,1556
采药易,来婷 黄体酮胶丸,浙江医药股份有限公司新昌制药厂,8.92,2021.12.02,0.1g*6粒,14760
采药易,湖北济安堂 泮托拉唑钠肠溶片,湖北济安堂药业股份有限公司,10.50,2021.02.28,40mg*14片,16108
采药易,李万山 肚痛健胃整肠丸,李万山药厂有限公司,27.50,2021.09.30,35粒,2119
采药易,阿托伐他汀钙片(优力平),浙江乐普药业股份有限公司,25.50,2020.08.31,20mg*7s,5318
采药易,山东方健 冰硼散,山东广育堂国药有限公司,1.85,2020.12.31,3g,15645
采药易,罗浮山 消炎利胆片,广东罗浮山国药股份有限公司,5.95,2021.05.31,100片,1205
采药易,晕车贴 复方氢溴酸东莨菪碱贴膏,江苏百益制药有限公司,5.00,2020.12.31,4片,67693
采药易,诺得胜 复方黄连素片,湖北诺得胜制药有限公司,6.20,2021.03.31,18片*2板,2241
采药易,白云山 脑心清片,广州白云山和记黄埔中药有限公司,42.50,2020.10.31,0.41g*36片,9812
采药易,涵沛 妥布霉素地塞米松滴眼液,成都青山利康药业有限公司,6.50,2020.10.24,5ml:15mg:5mg,8182
采药易,长春长庆 净珠 熊胆粉滴眼液,长春长庆药业集团有限公司,6.80,2020.10.31,5ml,8374
采药易,顺尔宁 孟鲁司特钠咀嚼片,Merck Sharp & Dohme B.V.,37.50,2021.04.22,10mg*5片,54356
采药易,正大青春宝 生脉胶囊,正大青春宝药业有限公司,17.90,2019.08.31,0.3g*45粒,0
采药易,通化博祥 刻康 感冒软胶囊,吉林省通化博祥药业股份有限公司,3.60,2021.06.30,0.425g*24粒,7865
采药易,贵州三力 开喉剑喷雾剂(儿童型),贵州三力制药股份有限公司,27.80,2020.08.29,15ml,22860
采药易,散利痛 复方对乙酰氨基酚片(Ⅱ),拜耳医药保健有限公司,7.25,2023.01.29,250mg:150mg:50mg*10片,61224
采药易,世福素 头孢克肟颗粒,广州白云山医药集团股份有限公司白云山制药总厂,17.50,2020.12.31,50mg*8袋,87633
采药易,海王 阿昔洛韦片,深圳海王药业有限公司,2.10,2021.11.03,0.1g*15片*2板,16577
采药易,国药三益 盐酸萘甲唑啉滴鼻液,国药集团三益药业(芜湖)有限公司,5.50,2021.11.30,8ml,21470
采药易,长春人民 普林松 四季感冒片,长春人民药业集团有限公司,2.40,2021.10.31,0.35g*20片,10133
采药易,奥泰灵 盐酸氨基葡萄糖胶囊,Bright Future Pharmaceuticals Factory,23.80,2021.03.31,0.24g*36粒,25275
采药易,傲坦 奥美沙坦酯片,第一三共制药(上海)有限公司,45.00,2021.07.31,20mg*7片,11633
采药易,德众 玉屏风颗粒,国药集团广东环球制药有限公司,19.00,2020.09.03,5g*12袋,14856
采药易,星群 安神补脑液,广州白云山星群(药业)股份有限公司,14.59,2020.11.30,10ml*10支,13777
采药易,明兴 感冒通 氯芬黄敏片,广州白云山明兴制药有限公司,8.50,2021.05.31,50片,17224
采药易,辅舒良 丙酸氟替卡松鼻喷雾剂,"GlaxoSmithKline,S.A.",78.00,2021.03.31,50ug*120喷,18873
采药易,澳能 卤米松乳膏,Bright Future Pharmaceuticals Factory,21.96,2021.04.30,10g(1g:0.5mg),9068
采药易,海口制药 枫蓼肠胃康片,海口市制药厂有限公司,4.89,2021.11.30,0.24g*24片,9443
采药易,必理通 对乙酰氨基酚片,中美天津史克制药有限公司,4.50,2021.11.10,0.5g*10片(薄膜衣),16300
采药易,(绿药膏)林可霉素利多卡因凝胶,湖北舒邦药业有限公司,1.48,2019.05.31,10g,9350
采药易,石药 阿莫西林胶囊,石药集团中诺药业(石家庄)有限公司,5.40,2021.09.18,0.25g*50粒,36307
采药易,云南铭鼎 胃康灵胶囊,云南铭鼎药业有限公司,5.18,2021.11.30,0.4g*10粒*3板,11037
采药易,顺峰康王 酮康他索乳膏,广东华润顺峰药业有限公司,6.60,2021.12.12,10g,102005
采药易,四方箅 复方桔梗止咳片,河南省新四方制药有限公司,5.25,2021.09.30,0.25g*100片,14980
采药易,仁和可立克 复方氨酚烷胺胶囊,江西铜鼓仁和制药有限公司,7.30,2021.02.28,10s,27285
采药易,天和 骨通贴膏,桂林华润天和药业有限公司,16.30,2021.08.31,7cm*10cm*10贴,47746
采药易,黄氏 黄氏响声丸,无锡济民可信山禾药业股份有限公司,15.60,2021.11.30,0.133g*36丸*2板,15796
采药易,同仁堂 六味地黄丸,北京同仁堂科技发展股份有限公司制药厂,12.32,2022.05.31,9g*10丸,11711
采药易,江中 复方草珊瑚含片,江中药业股份有限公司,6.50,2020.11.30,0.44g*48s,44759
采药易,万年青牌 消炎利胆片,广东万年青制药有限公司,7.68,2021.06.30,100片,15331
采药易,山西澳迩 一清颗粒,山西澳迩药业有限公司,4.99,2020.11.30,7.5g*12袋,16858
采药易,承德颈复康 颈复康颗粒,颈复康药业集团有限公司,24.90,2021.09.10,5g*10袋,11596
采药易,白云山 强力枇杷露,广州白云山光华制药股份有限公司,7.85,2020.11.30,120ml,6710
采药易,玉林 正骨水,广西玉林制药集团有限责任公司,5.50,2021.03.31,12ml,32585
采药易,力平之 非诺贝特胶囊,法国利博福尼制药有限公司,37.90,2020.12.31,200mg*10粒,19626
采药易,弥可保 甲钴胺片,卫材(中国)药业有限公司,30.50,2020.12.31,0.5mg*20片,21878
采药易,羚锐 通络祛痛膏,河南羚锐制药股份有限公司,19.98,2020.05.31,7cm*10cm*5贴,10943
采药易,王老吉 三公仔 小儿七星茶颗粒,广州王老吉药业股份有限公司,15.22,2021.09.30,7g*10袋,74863
采药易,人工牛黄甲硝唑胶囊（欧意）,石药集团欧意药业有限公司,1.49,2020.05.18,12s,5586
采药易,999 小儿感冒颗粒,华润三九(枣庄)药业有限公司,9.70,2021.07.31,6g*10袋,64325
采药易,钙尔奇 碳酸钙D3片,惠氏制药有限公司,86.90,2021.09.29,600mg*100片,1489
采药易,江西南昌 感冒清胶囊,江西南昌制药有限公司,3.40,2021.04.23,0.5g:24mg*20粒,8110
采药易,珠海润都 双氯芬酸钠缓释胶囊,珠海润都制药股份有限公司,2.80,2020.10.31,50mg*10粒,13461
采药易,海外 布洛芬缓释胶囊,长春海外制药集团有限公司,5.90,2020.10.31,0.3g*20粒,25506
采药易,倍乐信 对乙酰氨基酚缓释片,成都恒瑞制药有限公司,3.98,2021.05.27,650mg*12片,25559
采药易,复临 复方芦荟胶囊,河北万邦复临药业有限公司,11.75,2021.03.31,0.43g*10粒*2板,5693
采药易,苏春 珍珠明目滴眼液,苏州工业园区天龙制药有限公司,2.06,2020.12.27,8ml,39724
采药易,景忠山国药 复方鸡内金片,景忠山国药(唐山)有限公司,2.20,2021.12.31,0.25g*18片*2板,6915
采药易,四川制药 阿莫西林分散片,四川制药制剂有限公司,2.50,2020.11.30,0.25g*12片,6306
采药易,肤轻松 醋酸氟轻松乳膏,天津太平洋制药有限公司,2.40,2021.05.31,10g:2.5mg,13834
采药易,康缘 桂枝茯苓胶囊,江苏康缘药业股份有限公司,46.80,2021.10.30,100粒,18271
采药易,金太子 藿香正气合剂,湖北太子药业有限公司,3.68,2020.02.29,10ml*5支,9908
采药易,俞氏 苯磺酸氨氯地平片,苏州俞氏药业有限公司,6.65,2021.01.27,5mg*30片,10187
采药易,驱蛔糖 磷酸哌嗪宝塔糖,广西南宁百会药业集团有限公司,6.30,2020.01.31,0.2g*18s,27214
采药易,白云山 皮康霜 曲咪新乳膏,广州白云山制药股份有限公司白云山何济公制药厂,2.50,2021.03.31,10g,24314
采药易,桑美 克拉霉素胶囊,江苏亚邦爱普森药业有限公司,3.96,2020.11.30,0.25g*6粒,10248
采药易,众生 复方血栓通胶囊,广东众生药业股份有限公司,24.50,2021.01.16,0.5g*30粒,16261
采药易,舒降之 辛伐他汀片,Merck Sharp & Dohme B.V.,27.94,2020.06.20,40mg*5片,4574
采药易,安博维 厄贝沙坦片,赛诺菲(杭州)制药有限公司,33.90,2021.08.31,0.15g*7片,45889
采药易,上海美优 氢溴酸右美沙芬糖浆,上海美优制药有限公司,6.98,2020.11.25,100ml,15153
采药易,爱丽 玻璃酸钠滴眼液,参天制药株式会社,26.50,2021.05.31,5ml,14950
采药易,新络纳 枸橼酸莫沙必利分散片,成都康弘药业集团股份有限公司,14.30,2020.09.30,5mg*12片,13419
采药易,万爽力 盐酸曲美他嗪片,施维雅(天津)制药有限公司,45.80,2021.11.08,20mg*30片,25620
采药易,吗丁啉 多潘立酮片,西安杨森制药有限公司,17.50,2023.06.30,10mg*30片,91914
采药易,江西天之海 牡荆油胶丸,江西天之海药业股份有限公司,5.80,2020.12.31,20mg*30粒,14353
采药易,老君炉 唇齿清胃丸,长春人民药业集团有限公司,3.40,2021.10.31,4.5g*6袋,5382
采药易,湖北盛通 雪梨膏,湖北盛通药业有限公司,3.80,2021.01.31,120g,6980
采药易,潘高寿 治咳川贝枇杷露,广州白云山潘高寿药业股份有限公司,12.78,2020.12.31,150ml,10809
采药易,星群 伤风止咳糖浆 复方愈创木酚磺酸钾口服溶液,广州白云山星群(药业)股份有限公司,7.20,2020.07.31,100ml,14451
采药易,贝特令 维生素AD滴剂,浙江海力生制药有限公司,13.80,2020.09.30,24粒,4627
采药易,黑龙江天龙 愈芙 癣药膏,黑龙江天龙药业有限公司,9.99,2020.11.30,15g,7938
采药易,罗盖全 骨化三醇胶丸,Roche Pharma (Schweiz) Ltd.,55.80,2020.12.31,0.25ug*10粒,12195
